! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                        NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF11_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
19.96000                 Re          ! Reynolds number in millions
0                        Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-3.177069                alpha0      ! 0-lift angle of attack, depends on airfoil.
12.942952                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-10.125254               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
8.017920                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.942328                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.253626                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.018852                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.079875                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
398                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
  -180.000 -0.083244  0.006000 -0.030600
  -179.000  0.034266  0.006488  0.012597
  -178.000  0.151775  0.007951  0.055519
  -177.000  0.269285  0.010386  0.098147
  -176.000  0.386794  0.013789  0.140458
  -175.000  0.504304  0.018154  0.182434
  -174.000  0.621813  0.023476  0.224054
  -173.000  0.738695  0.029747  0.265074
  -172.000  0.840048  0.036958  0.300185
  -171.000  0.876569  0.045099  0.312053
  -170.000  0.807167  0.054160  0.286655
  -169.000  0.673757  0.064128  0.239321
  -168.000  0.551668  0.074991  0.196631
  -167.000  0.470279  0.086734  0.168660
  -166.000  0.424269  0.099342  0.153332
  -165.000  0.401610  0.112799  0.146326
  -164.000  0.393081  0.127087  0.144378
  -163.000  0.392877  0.142188  0.145449
  -162.000  0.397517  0.158083  0.148327
  -161.000  0.404910  0.174753  0.152294
  -160.000  0.413781  0.192174  0.156914
  -159.000  0.423330  0.210327  0.161922
  -158.000  0.433044  0.229188  0.167150
  -157.000  0.442588  0.248733  0.172492
  -156.000  0.451737  0.268939  0.177882
  -155.000  0.460338  0.289778  0.183277
  -154.000  0.468290  0.311227  0.188648
  -153.000  0.475520  0.333258  0.193982
  -152.000  0.481983  0.355844  0.199268
  -151.000  0.487647  0.378957  0.204504
  -150.000  0.492495  0.402568  0.209690
  -149.000  0.496517  0.426648  0.214826
  -148.000  0.499712  0.451168  0.219918
  -147.000  0.502084  0.476097  0.224969
  -146.000  0.503640  0.501404  0.229985
  -145.000  0.504392  0.527060  0.234973
  -144.000  0.504356  0.553032  0.239936
  -143.000  0.503547  0.579288  0.244882
  -142.000  0.501985  0.605797  0.249814
  -141.000  0.499691  0.632526  0.254739
  -140.000  0.496688  0.659442  0.259660
  -139.000  0.492997  0.686513  0.264581
  -138.000  0.488644  0.713705  0.269506
  -137.000  0.483654  0.740987  0.274435
  -136.000  0.478052  0.768324  0.279372
  -135.000  0.471864  0.795683  0.284318
  -134.000  0.465118  0.823031  0.289272
  -133.000  0.457839  0.850336  0.294233
  -132.000  0.450054  0.877564  0.299201
  -131.000  0.441791  0.904682  0.304173
  -130.000  0.433076  0.931657  0.309146
  -129.000  0.423936  0.958457  0.314117
  -128.000  0.414396  0.985049  0.319081
  -127.000  0.404483  1.011402  0.324032
  -126.000  0.394222  1.037484  0.328966
  -125.000  0.383638  1.063263  0.333875
  -124.000  0.372755  1.088709  0.338752
  -123.000  0.361597  1.113790  0.343590
  -122.000  0.350188  1.138477  0.348381
  -121.000  0.338548  1.162740  0.353115
  -120.000  0.326700  1.186550  0.357784
  -119.000  0.314665  1.209878  0.362378
  -118.000  0.302462  1.232697  0.366887
  -117.000  0.290111  1.254978  0.371302
  -116.000  0.277629  1.276696  0.375611
  -115.000  0.265034  1.297825  0.379806
  -114.000  0.252342  1.318338  0.383874
  -113.000  0.239568  1.338212  0.387806
  -112.000  0.226728  1.357423  0.391591
  -111.000  0.213833  1.375948  0.395218
  -110.000  0.200898  1.393765  0.398679
  -109.000  0.187934  1.410852  0.401962
  -108.000  0.174952  1.427190  0.405057
  -107.000  0.161961  1.442758  0.407956
  -106.000  0.148971  1.457538  0.410649
  -105.000  0.135991  1.471513  0.413128
  -104.000  0.123027  1.484665  0.415384
  -103.000  0.109813  1.496980  0.417393
  -102.000  0.096907  1.508442  0.419183
  -101.000  0.084035  1.519038  0.420729
  -100.000  0.071203  1.528756  0.422025
   -99.000  0.058415  1.537583  0.423066
   -98.000  0.045676  1.545509  0.423848
   -97.000  0.032987  1.552525  0.424365
   -96.000  0.020353  1.558622  0.424616
   -95.000  0.007776  1.563794  0.424597
   -94.000 -0.004743  1.568033  0.424307
   -93.000 -0.017200  1.571335  0.423745
   -92.000 -0.029596  1.573697  0.422910
   -91.000 -0.041927  1.575114  0.421804
   -90.000 -0.054193  1.575586  0.420427
   -89.000 -0.066392  1.575112  0.418781
   -88.000 -0.078523  1.573693  0.416869
   -87.000 -0.090585  1.571329  0.414695
   -86.000 -0.102576  1.568025  0.412263
   -85.000 -0.114495  1.563784  0.409576
   -84.000 -0.126339  1.558610  0.406642
   -83.000 -0.138108  1.552511  0.403465
   -82.000 -0.149799  1.545493  0.400053
   -81.000 -0.161408  1.537564  0.396412
   -80.000 -0.172934  1.528735  0.392550
   -79.000 -0.184373  1.519016  0.388476
   -78.000 -0.195721  1.508417  0.384198
   -77.000 -0.206975  1.496953  0.379725
   -76.000 -0.218129  1.484635  0.375066
   -75.000 -0.229179  1.471480  0.370232
   -74.000 -0.240119  1.457503  0.365231
   -73.000 -0.250942  1.442720  0.360075
   -72.000 -0.261643  1.427149  0.354774
   -71.000 -0.272214  1.410809  0.349337
   -70.000 -0.282646  1.393718  0.343777
   -69.000 -0.292932  1.375898  0.338103
   -68.000 -0.303062  1.357370  0.332326
   -67.000 -0.313028  1.338155  0.326457
   -66.000 -0.322818  1.318277  0.320506
   -65.000 -0.332422  1.297760  0.314485
   -64.000 -0.341829  1.276627  0.308402
   -63.000 -0.351027  1.254905  0.302269
   -62.000 -0.360003  1.232619  0.296096
